ym_track_id,emotion,NO,YES,rate
42950487,inspirational,1,2,0.6666666666666666
64054150,inspirational,1,2,0.6666666666666666
535749,inspirational,1,2,0.6666666666666666
63724576,inspirational,1,2,0.6666666666666666
44449764,inspirational,1,2,0.6666666666666666
78060,inspirational,1,2,0.6666666666666666
48951,inspirational,1,2,0.6666666666666666
54952,inspirational,1,2,0.6666666666666666
28794158,inspirational,1,2,0.6666666666666666
9988325,inspirational,1,2,0.6666666666666666
40998637,inspirational,1,2,0.6666666666666666
4277267,inspirational,1,2,0.6666666666666666
38544089,inspirational,1,2,0.6666666666666666
647717,inspirational,1,2,0.6666666666666666
38947433,inspirational,1,2,0.6666666666666666
2983605,inspirational,1,2,0.6666666666666666
2779827,inspirational,1,2,0.6666666666666666
39157140,inspirational,1,2,0.6666666666666666
39279426,inspirational,1,2,0.6666666666666666
475745,inspirational,1,2,0.6666666666666666
39774202,inspirational,1,2,0.6666666666666666
40361490,inspirational,1,2,0.6666666666666666
46922328,inspirational,1,2,0.6666666666666666
9548591,inspirational,1,2,0.6666666666666666
66242464,inspirational,1,2,0.6666666666666666
52715478,inspirational,1,2,0.6666666666666666
373844,inspirational,1,2,0.6666666666666666
20466811,inspirational,1,2,0.6666666666666666
23964790,inspirational,1,2,0.6666666666666666
54234210,inspirational,1,2,0.6666666666666666
54994231,inspirational,1,2,0.6666666666666666
3872339,inspirational,1,2,0.6666666666666666
17017724,inspirational,1,2,0.6666666666666666
21817474,inspirational,1,2,0.6666666666666666
654151,inspirational,1,2,0.6666666666666666
783572,inspirational,1,2,0.6666666666666666
251460,inspirational,1,2,0.6666666666666666
2524617,inspirational,1,2,0.6666666666666666
33835,inspirational,1,2,0.6666666666666666
628466,inspirational,1,2,0.6666666666666666
262565,inspirational,1,2,0.6666666666666666
53996716,inspirational,1,2,0.6666666666666666
19100144,inspirational,1,2,0.6666666666666666
15499268,inspirational,1,2,0.6666666666666666
2629286,inspirational,1,2,0.6666666666666666
14576780,inspirational,1,2,0.6666666666666666
21853829,inspirational,1,2,0.6666666666666666
17413580,inspirational,1,2,0.6666666666666666
241786,inspirational,1,2,0.6666666666666666
17370492,inspirational,1,2,0.6666666666666666
2079162,inspirational,1,2,0.6666666666666666
14571208,inspirational,1,2,0.6666666666666666
18674547,inspirational,1,2,0.6666666666666666
122737,inspirational,1,2,0.6666666666666666
57128264,inspirational,1,2,0.6666666666666666
149105,inspirational,1,2,0.6666666666666666
56847935,inspirational,1,2,0.6666666666666666
214860,inspirational,1,2,0.6666666666666666
35532,inspirational,1,2,0.6666666666666666
608123,inspirational,1,2,0.6666666666666666
2218965,inspirational,1,2,0.6666666666666666
17902562,inspirational,1,2,0.6666666666666666
216256,inspirational,1,2,0.6666666666666666
14225485,inspirational,1,2,0.6666666666666666
17782153,inspirational,1,2,0.6666666666666666
17610420,inspirational,1,2,0.6666666666666666
355669,inspirational,1,2,0.6666666666666666
43501193,inspirational,1,2,0.6666666666666666
504886,inspirational,1,2,0.6666666666666666
29611476,inspirational,1,2,0.6666666666666666
13249042,inspirational,1,2,0.6666666666666666
24692821,inspirational,1,2,0.6666666666666666
122228,inspirational,1,2,0.6666666666666666
122222,inspirational,1,2,0.6666666666666666
29111825,inspirational,1,2,0.6666666666666666
631319,inspirational,1,2,0.6666666666666666
1436895,inspirational,1,2,0.6666666666666666
337154,inspirational,1,2,0.6666666666666666
14106950,inspirational,1,2,0.6666666666666666
248557,inspirational,1,2,0.6666666666666666
28151492,inspirational,1,2,0.6666666666666666
58931070,inspirational,1,2,0.6666666666666666
333887,inspirational,1,2,0.6666666666666666
62349,inspirational,1,2,0.6666666666666666
648624,inspirational,1,2,0.6666666666666666
52149435,inspirational,1,2,0.6666666666666666
2079151,inspirational,1,2,0.6666666666666666
53094,inspirational,1,2,0.6666666666666666
20469854,inspirational,1,2,0.6666666666666666
3703084,inspirational,1,2,0.6666666666666666
3703083,inspirational,1,2,0.6666666666666666
53407,inspirational,1,2,0.6666666666666666
2347643,inspirational,1,2,0.6666666666666666
3703081,inspirational,1,2,0.6666666666666666
25455722,inspirational,1,2,0.6666666666666666
370847,inspirational,1,2,0.6666666666666666
14371932,inspirational,1,2,0.6666666666666666
21825962,inspirational,1,2,0.6666666666666666
25969566,inspirational,1,2,0.6666666666666666
436443,inspirational,1,2,0.6666666666666666
50937801,inspirational,1,2,0.6666666666666666
296205,inspirational,1,1,0.5
45912894,inspirational,2,1,0.3333333333333333
60716719,inspirational,2,1,0.3333333333333333
8064263,inspirational,2,1,0.3333333333333333
46286633,inspirational,2,1,0.3333333333333333
54400255,inspirational,2,1,0.3333333333333333
731828,inspirational,2,1,0.3333333333333333
629062,inspirational,2,1,0.3333333333333333
1593862,inspirational,2,1,0.3333333333333333
178832,inspirational,2,1,0.3333333333333333
982,inspirational,2,1,0.3333333333333333
9447170,inspirational,2,1,0.3333333333333333
555328,inspirational,2,1,0.3333333333333333
25426220,inspirational,2,1,0.3333333333333333
10892,inspirational,2,1,0.3333333333333333
24090087,inspirational,2,1,0.3333333333333333
23039487,inspirational,2,1,0.3333333333333333
22052882,inspirational,2,1,0.3333333333333333
246405,inspirational,2,1,0.3333333333333333
2449259,inspirational,2,1,0.3333333333333333
19104102,inspirational,2,1,0.3333333333333333
418017,inspirational,2,1,0.3333333333333333
890838,inspirational,2,1,0.3333333333333333
214864,inspirational,2,1,0.3333333333333333
19328308,inspirational,2,1,0.3333333333333333
2154111,inspirational,2,1,0.3333333333333333
647787,inspirational,2,1,0.3333333333333333
178499,inspirational,2,1,0.3333333333333333
148092,inspirational,2,1,0.3333333333333333
580265,inspirational,2,1,0.3333333333333333
72658647,inspirational,2,1,0.3333333333333333
70470349,inspirational,2,1,0.3333333333333333
70339170,inspirational,2,1,0.3333333333333333
5471471,inspirational,2,1,0.3333333333333333
67838093,inspirational,2,1,0.3333333333333333
469369,inspirational,2,1,0.3333333333333333
932702,inspirational,2,1,0.3333333333333333
9829194,inspirational,2,1,0.3333333333333333
64767840,inspirational,2,1,0.3333333333333333
44361256,inspirational,2,1,0.3333333333333333
30068880,inspirational,2,1,0.3333333333333333
32307730,inspirational,2,1,0.3333333333333333
43731470,inspirational,2,1,0.3333333333333333
41006505,inspirational,2,1,0.3333333333333333
41571331,inspirational,2,1,0.3333333333333333
20063004,inspirational,2,1,0.3333333333333333
220497,inspirational,2,1,0.3333333333333333
322754,inspirational,2,1,0.3333333333333333
418009,inspirational,2,1,0.3333333333333333
34154779,inspirational,2,1,0.3333333333333333
32783919,inspirational,2,1,0.3333333333333333
34505494,inspirational,2,1,0.3333333333333333
31990079,inspirational,2,1,0.3333333333333333
178316,inspirational,2,1,0.3333333333333333
133052,inspirational,2,1,0.3333333333333333
3540362,inspirational,2,1,0.3333333333333333
9550001,inspirational,2,1,0.3333333333333333
43765163,inspirational,2,1,0.3333333333333333
3367073,inspirational,2,1,0.3333333333333333
331411,inspirational,2,1,0.3333333333333333
43942453,inspirational,2,1,0.3333333333333333
40624524,inspirational,3,0,0.0
36611548,inspirational,3,0,0.0
25526607,inspirational,3,0,0.0
17297982,inspirational,3,0,0.0
12691235,inspirational,3,0,0.0
18860,inspirational,3,0,0.0
1704746,inspirational,3,0,0.0
10905,inspirational,3,0,0.0
28895269,inspirational,3,0,0.0
637098,inspirational,3,0,0.0
3367074,inspirational,3,0,0.0
27374238,inspirational,3,0,0.0
2773117,inspirational,3,0,0.0
397101,joy,0,3,1.0
36055233,joy,0,3,1.0
37077924,joy,0,3,1.0
37077895,joy,0,3,1.0
37077880,joy,0,3,1.0
37075744,joy,0,3,1.0
37075743,joy,0,3,1.0
36286996,joy,0,3,1.0
266153,joy,0,3,1.0
41952987,joy,0,3,1.0
35950454,joy,0,3,1.0
416608,joy,0,3,1.0
3981672,joy,0,3,1.0
35406430,joy,0,3,1.0
35665148,joy,0,3,1.0
29580769,joy,0,3,1.0
455887,joy,0,3,1.0
456127,joy,0,3,1.0
37485029,joy,0,3,1.0
669961,joy,0,3,1.0
37974953,joy,0,3,1.0
38029774,joy,0,3,1.0
628496,joy,0,3,1.0
983331,joy,0,3,1.0
24768438,joy,0,3,1.0
20190196,joy,0,3,1.0
20190326,joy,0,3,1.0
488499,joy,0,3,1.0
123011,joy,0,3,1.0
24768439,joy,0,3,1.0
40364573,joy,0,3,1.0
5654932,joy,0,3,1.0
629850,joy,0,3,1.0
418024,joy,0,3,1.0
34384183,joy,0,3,1.0
24142847,joy,0,3,1.0
28111,joy,0,3,1.0
2782600,joy,0,3,1.0
24238264,joy,0,3,1.0
26533728,joy,0,3,1.0
27254433,joy,0,3,1.0
27374458,joy,0,3,1.0
215845,joy,0,3,1.0
18818997,joy,0,3,1.0
26878183,joy,0,3,1.0
28513171,joy,0,3,1.0
338676,joy,0,3,1.0
632155,joy,0,3,1.0
29044560,joy,0,3,1.0
29455316,joy,0,3,1.0
356857,joy,0,3,1.0
361414,joy,0,3,1.0
34104230,joy,0,3,1.0
30049955,joy,0,3,1.0
650393,joy,0,3,1.0
650396,joy,0,3,1.0
2191947,joy,0,3,1.0
27159725,joy,0,2,1.0
31451218,joy,0,3,1.0
31451220,joy,0,3,1.0
3567038,joy,0,3,1.0
378356,joy,0,3,1.0
31865834,joy,0,3,1.0
33284475,joy,0,3,1.0
3656282,joy,0,3,1.0
33755193,joy,0,3,1.0
32947997,joy,0,3,1.0
497528,joy,0,3,1.0
65945,joy,0,3,1.0
26285333,joy,0,3,1.0
9423446,joy,0,3,1.0
55576949,joy,0,3,1.0
7751533,joy,0,3,1.0
7499836,joy,0,3,1.0
702966,joy,0,3,1.0
672473,joy,0,3,1.0
234788,joy,0,3,1.0
609642,joy,0,3,1.0
5036350,joy,0,3,1.0
662274,joy,0,2,1.0
35217531,joy,0,3,1.0
47278599,joy,0,3,1.0
629294,joy,0,3,1.0
659941,joy,0,3,1.0
628074,joy,0,3,1.0
57817,joy,0,3,1.0
24860597,joy,0,3,1.0
73776,joy,0,3,1.0
58050553,joy,0,3,1.0
3658012,joy,0,3,1.0
26734,joy,0,3,1.0
59325472,joy,0,3,1.0
59081134,joy,0,3,1.0
59572101,joy,0,3,1.0
59736483,joy,0,3,1.0
209731,joy,0,3,1.0
25231939,joy,0,3,1.0
9065417,joy,0,3,1.0
22835167,joy,0,3,1.0
32099449,joy,0,3,1.0
33850957,joy,0,3,1.0
556215,joy,0,2,1.0
629347,joy,0,2,1.0
14621,joy,0,3,1.0
14601,joy,0,3,1.0
48951,joy,0,3,1.0
33311009,joy,0,3,1.0
34976783,joy,0,3,1.0
4993882,joy,0,3,1.0
64872,joy,0,3,1.0
42383618,joy,0,3,1.0
42409536,joy,0,3,1.0
1721881,joy,0,3,1.0
41675,joy,0,3,1.0
43576363,joy,0,3,1.0
4439967,joy,0,3,1.0
543050,joy,0,3,1.0
4385611,joy,0,3,1.0
44284763,joy,0,3,1.0
44337452,joy,0,3,1.0
29332493,joy,0,3,1.0
5978905,joy,0,3,1.0
34990264,joy,0,3,1.0
45027012,joy,0,3,1.0
25796101,joy,0,3,1.0
5407128,joy,0,3,1.0
574953,joy,0,3,1.0
43763112,joy,0,3,1.0
86039,joy,0,3,1.0
46333847,joy,0,3,1.0
46363858,joy,0,3,1.0
46917269,joy,0,3,1.0
594786,joy,0,3,1.0
594788,joy,0,3,1.0
598328,joy,0,3,1.0
47474140,joy,0,3,1.0
26293905,joy,0,3,1.0
63030922,joy,0,3,1.0
26249615,joy,0,3,1.0
225828,joy,0,3,1.0
27618,joy,0,3,1.0
308969,joy,0,3,1.0
20840,joy,0,3,1.0
15955797,joy,0,3,1.0
15739169,joy,0,3,1.0
1721791,joy,0,3,1.0
14808489,joy,0,3,1.0
133049,joy,0,3,1.0
4121933,joy,0,3,1.0
1601207,joy,0,3,1.0
14690776,joy,0,3,1.0
3703082,joy,0,3,1.0
28723,joy,0,3,1.0
10554215,joy,0,3,1.0
21474052,joy,0,3,1.0
1532294,joy,0,3,1.0
2169262,joy,0,3,1.0
74451,joy,0,2,1.0
31789547,joy,0,3,1.0
27615,joy,0,3,1.0
2295007,joy,0,2,1.0
149455,joy,0,2,1.0
633671,joy,0,3,1.0
673770,joy,0,3,1.0
19232298,joy,0,3,1.0
630438,joy,0,3,1.0
132448,joy,0,3,1.0
170068,joy,0,3,1.0
214831,joy,0,3,1.0
326116,joy,0,3,1.0
202635,joy,0,3,1.0
18494533,joy,0,3,1.0
19630912,joy,0,3,1.0
14212213,joy,0,3,1.0
1965755,joy,0,3,1.0
214228,joy,0,3,1.0
19678326,joy,0,3,1.0
19678327,joy,0,3,1.0
19795254,joy,0,3,1.0
628372,joy,0,3,1.0
26453500,joy,0,3,1.0
17310881,joy,0,3,1.0
149856,joy,0,3,1.0
14185935,joy,0,3,1.0
10046173,joy,0,3,1.0
24764948,joy,0,3,1.0
41778971,joy,0,3,1.0
16497395,joy,0,3,1.0
26605592,joy,0,3,1.0
92237,joy,0,3,1.0
48976,joy,0,3,1.0
10814889,joy,0,3,1.0
10571138,joy,0,3,1.0
101351,joy,0,3,1.0
3731261,joy,0,3,1.0
53447097,joy,0,3,1.0
134889,joy,0,3,1.0
22072471,joy,0,3,1.0
64872717,joy,0,3,1.0
53404,joy,0,3,1.0
44944171,joy,0,2,1.0
64268554,joy,0,3,1.0
629374,joy,0,3,1.0
26027100,joy,0,3,1.0
26045778,joy,0,3,1.0
24122719,joy,0,3,1.0
66881450,joy,0,3,1.0
16723990,joy,0,3,1.0
26453499,joy,0,3,1.0
22029634,joy,0,3,1.0
23099863,joy,0,3,1.0
46160352,joy,0,3,1.0
5071560,joy,0,3,1.0
252766,joy,0,3,1.0
148179,joy,0,3,1.0
148388,joy,0,3,1.0
17395784,joy,1,2,0.6666666666666666
61568127,joy,1,2,0.6666666666666666
645525,joy,1,2,0.6666666666666666
34187641,joy,1,2,0.6666666666666666
14345179,joy,1,2,0.6666666666666666
6082263,joy,1,2,0.6666666666666666
18878265,joy,1,2,0.6666666666666666
629275,joy,1,2,0.6666666666666666
203667,joy,1,2,0.6666666666666666
25919534,joy,1,2,0.6666666666666666
41304235,joy,1,2,0.6666666666666666
635228,joy,1,2,0.6666666666666666
50163678,joy,1,2,0.6666666666666666
18524451,joy,1,2,0.6666666666666666
149863,joy,1,2,0.6666666666666666
310303,joy,1,2,0.6666666666666666
70506,joy,1,2,0.6666666666666666
1704483,joy,1,2,0.6666666666666666
645755,joy,1,2,0.6666666666666666
3670854,joy,1,2,0.6666666666666666
54559224,joy,1,2,0.6666666666666666
53267161,joy,1,2,0.6666666666666666
688027,joy,1,2,0.6666666666666666
436965,joy,1,2,0.6666666666666666
661315,joy,1,2,0.6666666666666666
687844,joy,1,2,0.6666666666666666
16892539,joy,1,2,0.6666666666666666
9060176,joy,1,2,0.6666666666666666
135779,joy,1,2,0.6666666666666666
44090642,joy,1,2,0.6666666666666666
37849394,joy,1,2,0.6666666666666666
59142633,joy,1,2,0.6666666666666666
3703081,joy,1,2,0.6666666666666666
4444980,joy,1,2,0.6666666666666666
6705593,joy,1,2,0.6666666666666666
645135,joy,1,2,0.6666666666666666
63431652,joy,1,2,0.6666666666666666
18070567,joy,1,2,0.6666666666666666
9311103,joy,1,2,0.6666666666666666
34637,joy,1,2,0.6666666666666666
37075746,joy,1,2,0.6666666666666666
37075745,joy,1,2,0.6666666666666666
24586122,joy,1,2,0.6666666666666666
28216960,joy,1,2,0.6666666666666666
37075742,joy,1,2,0.6666666666666666
308975,joy,1,2,0.6666666666666666
32941965,joy,1,2,0.6666666666666666
19972786,joy,1,2,0.6666666666666666
18946110,joy,1,2,0.6666666666666666
776723,joy,1,2,0.6666666666666666
23753584,joy,1,2,0.6666666666666666
368202,joy,1,2,0.6666666666666666
170051,joy,1,2,0.6666666666666666
30920343,joy,1,2,0.6666666666666666
26387190,joy,1,2,0.6666666666666666
23303727,joy,1,2,0.6666666666666666
21474050,joy,1,2,0.6666666666666666
114567,joy,1,2,0.6666666666666666
39688700,joy,1,2,0.6666666666666666
32656549,joy,1,2,0.6666666666666666
37032174,joy,1,2,0.6666666666666666
23466120,joy,1,2,0.6666666666666666
27308961,joy,1,2,0.6666666666666666
677156,joy,1,2,0.6666666666666666
26689616,joy,1,2,0.6666666666666666
27032843,joy,1,2,0.6666666666666666
21825962,joy,1,2,0.6666666666666666
5017311,joy,1,2,0.6666666666666666
20739225,joy,1,2,0.6666666666666666
25232250,joy,1,2,0.6666666666666666
24427965,joy,1,2,0.6666666666666666
53489557,joy,1,2,0.6666666666666666
645865,joy,1,2,0.6666666666666666
29261988,joy,1,2,0.6666666666666666
22860184,joy,1,2,0.6666666666666666
71520,joy,1,2,0.6666666666666666
28911948,joy,1,2,0.6666666666666666
19649078,joy,1,2,0.6666666666666666
73495,joy,1,2,0.6666666666666666
69400,joy,1,1,0.5
4716133,joy,2,1,0.3333333333333333
35217554,joy,2,1,0.3333333333333333
25571207,joy,2,1,0.3333333333333333
23395187,joy,2,1,0.3333333333333333
32507488,joy,2,1,0.3333333333333333
29665799,joy,2,1,0.3333333333333333
24724389,joy,2,1,0.3333333333333333
32534132,joy,2,1,0.3333333333333333
801222,joy,2,1,0.3333333333333333
33122642,joy,2,1,0.3333333333333333
55492179,joy,2,1,0.3333333333333333
55213031,joy,2,1,0.3333333333333333
23408022,joy,2,1,0.3333333333333333
28392133,joy,2,1,0.3333333333333333
354182,joy,2,1,0.3333333333333333
54719,joy,2,1,0.3333333333333333
25995209,joy,2,1,0.3333333333333333
33230,joy,2,1,0.3333333333333333
46332750,joy,2,1,0.3333333333333333
43945637,joy,2,1,0.3333333333333333
24336712,joy,2,1,0.3333333333333333
53086107,joy,2,1,0.3333333333333333
691401,joy,2,1,0.3333333333333333
24014111,joy,2,1,0.3333333333333333
29112103,joy,2,1,0.3333333333333333
58682846,joy,2,1,0.3333333333333333
36550013,joy,2,1,0.3333333333333333
50255955,joy,2,1,0.3333333333333333
17945287,joy,2,1,0.3333333333333333
20418856,joy,2,1,0.3333333333333333
5387966,joy,2,1,0.3333333333333333
5387958,joy,2,1,0.3333333333333333
20069598,joy,2,1,0.3333333333333333
20069587,joy,2,1,0.3333333333333333
20720814,joy,2,1,0.3333333333333333
73719,joy,2,1,0.3333333333333333
2206764,joy,2,1,0.3333333333333333
35724339,joy,2,1,0.3333333333333333
4433844,joy,2,1,0.3333333333333333
18824072,joy,2,1,0.3333333333333333
39302710,joy,2,1,0.3333333333333333
41217484,joy,2,1,0.3333333333333333
2142495,joy,2,1,0.3333333333333333
37433543,joy,2,1,0.3333333333333333
38276358,joy,2,1,0.3333333333333333
5442769,joy,2,1,0.3333333333333333
5387962,joy,2,1,0.3333333333333333
40723773,joy,2,1,0.3333333333333333
75784,joy,2,1,0.3333333333333333
17914894,joy,2,1,0.3333333333333333
198288,joy,2,1,0.3333333333333333
34362335,joy,2,1,0.3333333333333333
1479582,joy,2,1,0.3333333333333333
32368984,joy,2,1,0.3333333333333333
33042355,joy,2,1,0.3333333333333333
35367563,joy,2,1,0.3333333333333333
63437884,joy,2,1,0.3333333333333333
1548438,joy,2,1,0.3333333333333333
37818215,joy,3,0,0.0
1721,joy,3,0,0.0
38246636,joy,3,0,0.0
471031,joy,3,0,0.0
60374305,joy,3,0,0.0
35217530,joy,3,0,0.0
10177,joy,3,0,0.0
37572512,joy,3,0,0.0
38554417,joy,3,0,0.0
38459181,joy,3,0,0.0
51143714,joy,3,0,0.0
45889042,joy,3,0,0.0
18155348,joy,3,0,0.0
3535745,joy,3,0,0.0
37787105,joy,3,0,0.0
23303725,joy,3,0,0.0
19987064,joy,3,0,0.0
15362093,joy,3,0,0.0
57283338,joy,3,0,0.0
34438948,joy,3,0,0.0
55671110,joy,3,0,0.0
19204297,joy,3,0,0.0
31195023,joy,3,0,0.0
16408714,joy,3,0,0.0
43148332,joy,3,0,0.0
15770948,joy,3,0,0.0
45885136,joy,3,0,0.0
29173857,joy,3,0,0.0
3656365,lonely,0,3,1.0
44137825,lonely,0,3,1.0
334070,lonely,0,3,1.0
440781,lonely,0,3,1.0
440522,lonely,0,3,1.0
439069,lonely,0,3,1.0
98846,lonely,0,3,1.0
35760937,lonely,0,3,1.0
3974250,lonely,0,3,1.0
35620993,lonely,0,3,1.0
429196,lonely,0,3,1.0
34622523,lonely,0,3,1.0
35338498,lonely,0,3,1.0
4785989,lonely,0,3,1.0
100619,lonely,0,3,1.0
3587459,lonely,0,3,1.0
906400,lonely,0,3,1.0
34968092,lonely,0,3,1.0
418363,lonely,0,3,1.0
36784789,lonely,0,3,1.0
37492074,lonely,0,3,1.0
36984882,lonely,0,3,1.0
561357,lonely,0,3,1.0
533186,lonely,0,3,1.0
4779080,lonely,0,3,1.0
4668413,lonely,0,3,1.0
40031295,lonely,0,3,1.0
39825749,lonely,0,3,1.0
4534432,lonely,0,3,1.0
328036,lonely,0,3,1.0
473842,lonely,0,3,1.0
37767578,lonely,0,3,1.0
38892915,lonely,0,3,1.0
38708834,lonely,0,3,1.0
38690421,lonely,0,3,1.0
4339718,lonely,0,3,1.0
4339163,lonely,0,3,1.0
38146319,lonely,0,3,1.0
4251912,lonely,0,3,1.0
44137833,lonely,0,3,1.0
3690304,lonely,0,3,1.0
24788869,lonely,0,3,1.0
770479,lonely,0,3,1.0
629367,lonely,0,3,1.0
28707171,lonely,0,3,1.0
28533445,lonely,0,3,1.0
330786,lonely,0,3,1.0
330765,lonely,0,3,1.0
257150,lonely,0,3,1.0
27657532,lonely,0,3,1.0
27199569,lonely,0,3,1.0
27090187,lonely,0,3,1.0
273842,lonely,0,3,1.0
25949109,lonely,0,3,1.0
25943079,lonely,0,3,1.0
2844199,lonely,0,3,1.0
16668094,lonely,0,3,1.0
249769,lonely,0,3,1.0
25545638,lonely,0,3,1.0
25455722,lonely,0,3,1.0
29221813,lonely,0,3,1.0
352918,lonely,0,3,1.0
354089,lonely,0,3,1.0
17313672,lonely,0,3,1.0
33964262,lonely,0,3,1.0
33486089,lonely,0,3,1.0
3624646,lonely,0,3,1.0
3598913,lonely,0,3,1.0
31887650,lonely,0,3,1.0
31844242,lonely,0,3,1.0
31841986,lonely,0,3,1.0
376943,lonely,0,3,1.0
41666538,lonely,0,3,1.0
31408542,lonely,0,3,1.0
2503867,lonely,0,3,1.0
367503,lonely,0,3,1.0
3464879,lonely,0,3,1.0
30122507,lonely,0,3,1.0
29894848,lonely,0,3,1.0
3578,lonely,0,3,1.0
101951,lonely,0,3,1.0
41506480,lonely,0,3,1.0
41630778,lonely,0,3,1.0
39117572,lonely,0,3,1.0
706668,lonely,0,3,1.0
43493000,lonely,0,3,1.0
52974556,lonely,0,3,1.0
52535004,lonely,0,3,1.0
673883,lonely,0,3,1.0
46768472,lonely,0,3,1.0
674028,lonely,0,3,1.0
52055629,lonely,0,3,1.0
51465811,lonely,0,3,1.0
1047534,lonely,0,3,1.0
1634078,lonely,0,3,1.0
51098591,lonely,0,3,1.0
51061134,lonely,0,3,1.0
50404591,lonely,0,3,1.0
50303320,lonely,0,3,1.0
10905,lonely,0,3,1.0
50132659,lonely,0,3,1.0
54278930,lonely,0,3,1.0
54516116,lonely,0,3,1.0
55120607,lonely,0,3,1.0
400292,lonely,0,3,1.0
59203504,lonely,0,3,1.0
61444994,lonely,0,3,1.0
61304852,lonely,0,3,1.0
9089995,lonely,0,3,1.0
187942,lonely,0,3,1.0
60845291,lonely,0,3,1.0
1721,lonely,0,3,1.0
37384,lonely,0,3,1.0
47683288,lonely,0,3,1.0
58285613,lonely,0,3,1.0
58623708,lonely,0,3,1.0
