track_id,keywords,weights
333409,nothing;arms;rotten fruit;burst;goods;hell;breaker honey sweets;footsteps;tapes;evidence,0.9999999403953552;0.8118709921836853;0.730416476726532;0.4512496590614319;0.5963596105575562;0.5848594903945923;0.5932555794715881;0.3185048997402191;0.37245967984199524;0.4135972261428833
43228718,blood;alibi;greed;price;lamb;water;son;riot;last tree;eyes,0.9999999403953552;0.7392041683197021;0.3246166706085205;0.3395635783672333;0.30834412574768066;0.7136286497116089;0.3484080731868744;0.13338550925254822;0.24601249396800995;0.3397795259952545
76424740,wings;time;breast;side;past;love;death;cure;last sea;wound,1.0;0.9319292902946472;0.9318710565567017;0.8659839630126953;0.7279077768325806;0.609671413898468;0.6368053555488586;0.6339432597160339;0.7460336685180664;0.5065098404884338
96086,birds;speed;something;places;ideas;night planets;right way;ooh words;light;sign,1.0;0.8723906874656677;0.7441583871841431;0.7094204425811768;0.6797178387641907;0.765372633934021;0.6364046335220337;0.6649907231330872;0.6013352870941162;0.41310349106788635
17887634,star dust;rolls chariot;prophetic dreams;dungeon;sky;sip;shaggy clouds;needles;book;field,1.0;0.881510853767395;0.7082241773605347;0.5488744974136353;0.9202172160148621;0.4433915317058563;0.8842692375183105;0.46062707901000977;0.441758930683136;0.4781007766723633
473458,birth squeeze;bitterness;silence 'cause;hopeless time;last chance;world;love;stretch;unstoppable 'cause;home,1.0;0.7338785529136658;0.8948516249656677;0.834408164024353;0.8670163750648499;0.5838291049003601;0.7637607455253601;0.5179176330566406;0.840049684047699;0.2935003638267517
19264766,kind;jack;fault;bright ideas;god;kinda;nights;cards;time;jamie,1.0;0.1477043777704239;0.20825807750225067;0.3407370150089264;0.18982023000717163;0.4016284644603729;0.23990826308727264;0.18650509417057037;0.45555242896080017;0.20886655151844025
39171206,true believer;infinite black skies;withdraw;someone;revolution brace;big time;winds;final solution;war crimes;clean slate,1.0;0.7187312841415405;0.23441298305988312;0.5632533431053162;0.6374523043632507;0.4484477937221527;0.42069950699806213;0.550818920135498;0.36876630783081055;0.3890615403652191
43402553,huge fiery ball;visible light;depth;damn;candle;burns;sky;waves;sea;sunset,1.0;0.9401824474334717;0.6307271122932434;0.5744041204452515;0.8156147003173828;0.6494269967079163;0.6119555830955505;0.7381856441497803;0.39966630935668945;0.4668942093849182
14490440,feelin;busy bein;tomorrow day crawlin;baby;nights;things;sorta hopin;'cause;somebody;cheeks,0.9999999403953552;0.7949786186218262;0.7832491993904114;0.7402266263961792;0.656934380531311;0.7552233338356018;0.8683421611785889;0.7369364500045776;0.6992072463035583;0.5987738966941833
43747048,sittin;baby;sky;advantage;laugh;tries;knees;mine;mind;fall,0.9999999403953552;0.9751662611961365;0.7348655462265015;0.41501760482788086;0.7009149789810181;0.6025704741477966;0.8219219446182251;0.5170151591300964;0.5958408117294312;0.5950006246566772
70975354,gun;young boy;time;eyes;home;pain;gun everything;game;light;times,1.0;0.41367462277412415;0.42235448956489563;0.43061181902885437;0.27279919385910034;0.23170500993728638;0.9497652649879456;0.244501531124115;0.28000837564468384;0.19776995480060577
22001762,long way;friendship;family;everything;last ride;hard work;road;side;days;way,1.0;0.7097262144088745;0.617089033126831;0.5198662877082825;0.5246899724006653;0.5117272138595581;0.4799481928348541;0.4950501024723053;0.3599775731563568;0.840766966342926
32188274,show everyone;truth;ones;sun;love;reign;game;place;face;nothing,1.0;0.8704841136932373;0.6269494891166687;0.5394792556762695;0.4924545884132385;0.3917303681373596;0.37131544947624207;0.2525425851345062;0.37549880146980286;0.7296732068061829
135611,night baby;big boy ice;body long;quiet stacks;wallet;nigga;patron;tropics everybody;late night sex;jet,1.0;0.7946704030036926;0.619117796421051;0.5893650054931641;0.6323301196098328;0.5477785468101501;0.44526997208595276;0.5302589535713196;0.7502721548080444;0.39364856481552124
28810704,rains;africa gon;hurry boy;nothing;moonlit wings;kilimanjaro rises;time;quiet conversation;africa;wild dogs,1.0;0.7823911905288696;0.6369901299476624;0.5023950338363647;0.5063788294792175;0.4532245099544525;0.4802122116088867;0.5041740536689758;0.7528978586196899;0.3231382369995117
27161106,nights;short messages;good night;nothing;wind;times;morning;ceiling;night;lines,1.0;0.3968855142593384;0.793438196182251;0.3348076343536377;0.33940398693084717;0.4269143044948578;0.5133569836616516;0.36993932723999023;0.8247522711753845;0.4137428104877472
516968,sin;grip love;flame;fly;smile;love;storm;devil;ones;eyes,1.0;0.9525629878044128;0.5706537365913391;0.440938264131546;0.47499197721481323;0.8906331062316895;0.45785078406333923;0.6513761281967163;0.24251659214496613;0.4761304557323456
41249158,terrible five-story buildings;broken ark;bottom;icons;happiness;word veliky russia;kvass;smoke;protestants dirty heels;petersburg streets,1.0;0.8612089157104492;0.8943148255348206;0.873726487159729;0.7392256855964661;0.8130590915679932;0.6700639724731445;0.4527550935745239;0.6453419327735901;0.5580186247825623
49724985,bad idea;yeah;pain;outta time wishin;little bit;bout;control;temporary 'cause;somebody;baby,1.0;0.5452558994293213;0.30424126982688904;0.438184916973114;0.4456290006637573;0.42466282844543457;0.17357736825942993;0.30307647585868835;0.39077019691467285;0.25710737705230713
41249164,songs;korea jacket strawberry;nineties;naked electricity;ears;cigarettes;people;everything;fuckin;bloodstock,1.0;0.8477879166603088;0.8315247297286987;0.7911273241043091;0.6942424178123474;0.8191798329353333;0.7584496736526489;0.6755265593528748;0.834256112575531;0.5512833595275879
800215,veins dint;sea;eyes;blood dint;song;propeller;chain;life;nights;cloud,1.0;0.5825287103652954;0.7915783524513245;0.8701010942459106;0.5088365077972412;0.5019793510437012;0.5585955381393433;0.5104987025260925;0.47884103655815125;0.4308718740940094
42736942,blood;son;free lamb;alibi;water;price;greed;riot;last tree;eyes,1.0;0.32973945140838623;0.4037306010723114;0.3982894718647003;0.6979537010192871;0.3425734341144562;0.32399430871009827;0.13555239140987396;0.22107285261154175;0.30673861503601074
2213636,evil;bit;left;frustration;smile;addiction;right;understand;inspiration;fighting,1.0;0.5347875356674194;0.8124808073043823;0.697576105594635;0.7622026205062866;0.6376273036003113;0.8380834460258484;0.5031249523162842;0.6458544731140137;0.4579286277294159
51143714,baby baby;something beautiful feels;sins;home;rains;simple man;blood;something beautiful someone;hands wash,1.0;0.3584059178829193;0.19331024587154388;0.14850549399852753;0.30187708139419556;0.18681995570659637;0.20385293662548065;0.41993963718414307;0.2608494460582733
19292231,gods black tears;quiet old oak limbs;breath;love;baby skin;midnight moon;melancholic overtones;restless body;heron blue lit;souls til,1.0;0.9174981713294983;0.7646448612213135;0.8179240226745605;0.8218362331390381;0.7303915023803711;0.8587782979011536;0.8192415237426758;0.7628636360168457;0.7165631651878357
65557286,life;boom fall apart-part-part baby;tonight someone;high touch;loving arms;sky;flight;nights baby;dark baby;sight,1.0;0.6822956204414368;0.4476102888584137;0.4153040945529938;0.3978334665298462;0.28454825282096863;0.21848441660404205;0.4868192672729492;0.4705488085746765;0.24058124423027039
152488,night love;strangers;exciting something;first sight;night;glance;heart;dance;chances;lovers,1.0;0.7292981743812561;0.4554405212402344;0.4620087146759033;0.8057683706283569;0.4597000777721405;0.31376898288726807;0.329728364944458;0.2210644632577896;0.5567416548728943
3933753,love song;car way;payphone;stuntin;bottom;valet open doors;good game;shit;man f*ck;plans,0.9999999403953552;0.9638419151306152;0.9122250080108643;0.9132747054100037;0.6997755169868469;0.7664197087287903;0.6670213937759399;0.6909734010696411;0.645020604133606;0.5463425517082214
32851168,love;summer breeze;world;fools;'cause;hour;arms;moment;soul;light,0.9999999403953552;0.4052892327308655;0.3405369520187378;0.45177125930786133;0.32554391026496887;0.17569157481193542;0.09159206598997116;0.26052072644233704;0.35076475143432617;0.18391890823841095
26353026,window favorite moonlight;huge flag;permanent dryness;legs;cigarette;heart;god;years;irrepressible freshness;sign,1.0;0.9023805260658264;0.7715727090835571;0.779613196849823;0.71242755651474;0.6524859070777893;0.6342668533325195;0.6008808612823486;0.7780547738075256;0.6130175590515137
44215985,rise;blood;shot;villains;end;hell;summit visions;crown;false step;win,1.0;0.33879464864730835;0.19543573260307312;0.21827258169651031;0.27321505546569824;0.3666144609451294;0.34223565459251404;0.18257439136505127;0.2654905915260315;0.310590922832489
234788,swing;former love;heart;way;tangles;nights;phone;sun;notes;other guys emotions,1.0;0.72411048412323;0.6327908039093018;0.5099743008613586;0.5517396330833435;0.2685883045196533;0.28125715255737305;0.2645655870437622;0.12479761987924576;0.5013838410377502
25427084,karl marx capital;right hand;capital;mars;manager;lunch gold bars diamond dessert;carcass;sky flashes thunder;rains;face,1.0;0.6855915784835815;0.9623340368270874;0.4469512701034546;0.3813387155532837;0.46994444727897644;0.25210630893707275;0.3804778754711151;0.2354389876127243;0.32910898327827454
1119,times;lady;nothing;memories;heart;beat;rainbow;end;moments;thanks,1.0;0.8424637913703918;0.43105536699295044;0.5679277777671814;0.472524493932724;0.3270496428012848;0.3438705503940582;0.48858651518821716;0.654606819152832;0.3301214873790741
21392178,nobody;plain sight;others;world;secret;asylum;moon;late night;endless sky;shoulder,1.0;0.5217663645744324;0.5525514483451843;0.5084589123725891;0.5341213345527649;0.43858015537261963;0.43529486656188965;0.4944772720336914;0.5136130452156067;0.40837520360946655
41249165,emptiness;letters;dark;smoke;bathrobe;simple old man;blurry floral pattern;scur;colored birds;accounts,1.0;0.8614951372146606;0.7782016396522522;0.648894190788269;0.6391085982322693;0.474612295627594;0.5501722097396851;0.5822626948356628;0.510797381401062;0.45543116331100464
43067303,darkness ours;laughter;peace;clothes;old songs;lightness;ground;mother;salvation;heat,1.0;0.7892539501190186;0.6320302486419678;0.681877076625824;0.7544539570808411;0.8789491057395935;0.6971361637115479;0.5312522649765015;0.674022912979126;0.5542766451835632
6682821,twisted firestarter;danger;firestarter;bitch;mind detonator;instigator;twisted animator;pain;filth;yeah,1.0;0.2393762618303299;0.7520386576652527;0.36565321683883667;0.34463611245155334;0.2345844954252243;0.6511685848236084;0.2825443744659424;0.3575870990753174;0.24999991059303284
40457942,'cause;hearts;chance;night;fun;head;only thing;bed;mind;time,1.0;0.13017047941684723;0.2487984001636505;0.35862648487091064;0.3325462341308594;0.18420293927192688;0.4131268858909607;0.2719377279281616;0.3758435547351837;0.3891340494155884
444550,reason sorrow;smoke rise;soul time pass;eyes;river rolls;unceasing wind;dream;swirl invitation flow;silent replies;leaden sky,1.0;0.8294248580932617;0.8427646160125732;0.7396016120910645;0.6758473515510559;0.6868264079093933;0.6414292454719543;0.833678662776947;0.5981301665306091;0.8152481317520142
628432,door knock;heaven;mama;badge;door;gettin;door mama;ground;long black cloud comin;gun,1.0;0.7976001501083374;0.3176616132259369;0.1392882913351059;0.8327227234840393;0.36036428809165955;0.7652704119682312;0.19293585419654846;0.34598612785339355;0.20898811519145966
637260,aye;girl;way;somebody;round;little song;fucking heels;city tryna;cousin fine;girl nothing,1.0;0.5308215022087097;0.23740796744823456;0.24921086430549622;0.4428150951862335;0.33555737137794495;0.17092569172382355;0.1474175602197647;0.22154618799686432;0.6088484525680542
33371582,love;body;baby;something brand;day;bed sheets;lead;man;heart;backseat,1.0;0.7410275340080261;0.7606484889984131;0.5067936778068542;0.3819386959075928;0.46135470271110535;0.2895207405090332;0.43174517154693604;0.4711636006832123;0.5359954237937927
21188,bang;sex scene;arms;mobscene;suit;baby;freedom;ladies;things;sin,1.0;0.764610767364502;0.47385016083717346;0.4284175932407379;0.3641882836818695;0.5000643134117126;0.27598297595977783;0.2502953112125397;0.319363534450531;0.2458459883928299
636181,heart;music;masterpiece;love;way;tidal wave;goodnight;body moving;fire;cause,1.0;0.5270958542823792;0.44448941946029663;0.7015331387519836;0.4508885443210602;0.4157831072807312;0.16178159415721893;0.5662516951560974;0.21268589794635773;0.2950097620487213
628397,mornin;man;cops;town rubin carter;prison cell;murder;middleweights;way things;crazy nigger;bartender,1.0;0.9155727028846741;0.8695409297943115;0.7919368147850037;0.7262106537818909;0.7366790175437927;0.7523909211158752;0.7204234004020691;0.7418233752250671;0.8665860295295715
43131421,love;sun;mine;valentine;nights;reasons;sign;day;life;care,1.0;0.6281804442405701;0.7338595986366272;0.962036669254303;0.3944416642189026;0.34981852769851685;0.33867064118385315;0.3914680778980255;0.402775377035141;0.39257901906967163
17887635,lonely bison;familiar slope;legs;house;moccasins;snow;precious seed;light;famous painting;damn,1.0;0.8945865631103516;0.8923889994621277;0.7559066414833069;0.9457929730415344;0.815159261226654;0.6250362992286682;0.71534264087677;0.7993742227554321;0.5541452169418335
5185272,opan gangnam style;nun nun;sexy lady;nun nom baby baby;rum;chu lon gam gak;hey;jong;twi nun nom;nun mol jom,0.9999999403953552;0.9508518576622009;0.660427987575531;0.8621545433998108;0.36340847611427307;0.40352359414100647;0.37334224581718445;0.3704458177089691;0.9565357565879822;0.8396753072738647
19364808,regular everyday normal motherfucker;favorite song;day;stupid face;shit;mom;movie titanic;motherfucker;person;tonight,1.0;0.5379684567451477;0.4386681318283081;0.6075947880744934;0.5625174045562744;0.41350072622299194;0.3955041468143463;0.7637481093406677;0.424008846282959;0.3399144411087036
17452495,love;baby swingin;sweet boy swayin;balcony;music;ooh;hands;feeling;silver starlets;down,1.0;0.878105878829956;0.6080800890922546;0.5188005566596985;0.4669058620929718;0.5729478001594543;0.38011834025382996;0.2956487834453583;0.3512682020664215;0.15940459072589874
35162019,animal;time;bit;name;boy,1.0;0.6744890809059143;0.1627071052789688;0.1667696237564087;0.2782062590122223
43854570,red wine baby;tree blowing;rush boy;love;yeah;world;gold summer breeze;red wine;sweet relief;one,1.0;0.3867613673210144;0.39937451481819153;0.3254375755786896;0.24938492476940155;0.20384596288204193;0.3451978862285614;0.9521390795707703;0.21873894333839417;0.09311789274215698
1395260,photos;fate;empty floor;whole photos;things;hopes;nights;owners;life lovers;fire,1.0;0.531063973903656;0.4112337529659271;0.9615844488143921;0.4207039773464203;0.3788468539714813;0.26641184091567993;0.37110716104507446;0.5028845071792603;0.2557915151119232
473288,whole world;nothing;number;much fun;clue;chance;time,1.0;0.9260238409042358;0.7083972096443176;0.8404183387756348;0.3089788854122162;0.6743006706237793;0.52186119556427
