ym_track_id,ym_album_id,track_title,artist_name,cover_url,ym_genre,year,emotions_maybe,audio_path,lyrics_path,cover_path,deezer_genres,artist_country,artist_sex,artist_year,emotions
30076460,14388816,Wolf,Skott,avatars.yandex.net/get-music-content/4477012/5cab5db4.a.14388816-1/1000x1000,indie,2016.0,comfortable,data/audios/30076460.mp3,data/lyrics/30076460.txt,data/covers/30076460:1000x1000.jpg,Pop,,,,comfortable
102940,163973,Winter Winds,Mumford & Sons,avatars.yandex.net/get-music-content/2357076/96f2616f.a.163973-3/1000x1000,indie,2010.0,comfortable,data/audios/102940.mp3,,data/covers/102940:1000x1000.jpg,Alternative,,,,comfortable|inspirational
35580707,6176871,In Undertow,Alvvays,avatars.yandex.net/get-music-content/139444/655664d9.a.6176871-1/1000x1000,indie,2017.0,comfortable,data/audios/35580707.mp3,data/lyrics/35580707.txt,data/covers/35580707:1000x1000.jpg,Alternative,,,,comfortable|lonely
63496,5594379,Toothpaste Kisses,The Maccabees,avatars.yandex.net/get-music-content/149669/0ff8365e.a.5594379-1/1000x1000,indie,2006.0,comfortable,data/audios/63496.mp3,data/lyrics/63496.txt,data/covers/63496:1000x1000.jpg,Pop,,,,comfortable|soulful
35975782,4510965,Nothing's Wrong,HAIM,avatars.yandex.net/get-music-content/38044/0b6c323e.a.4510965-1/1000x1000,indie,2017.0,comfortable,data/audios/35975782.mp3,data/lyrics/35975782.txt,data/covers/35975782:1000x1000.jpg,Alternative,,,,
24915947,2924329,Home,Oh Gravity,avatars.yandex.net/get-music-content/42108/fb819c3e.a.2924329-1/1000x1000,foreignbard,2015.0,comfortable,data/audios/24915947.mp3,data/lyrics/24915947.txt,data/covers/24915947:1000x1000.jpg,Rock|Singer & Songwriter,,,,comfortable
53639833,8699212,Gretel,Alex G,avatars.yandex.net/get-music-content/118603/c85b4adf.a.8699212-1/1000x1000,alternative,2019.0,comfortable,data/audios/53639833.mp3,,data/covers/53639833:1000x1000.jpg,Alternative,,,,
4227319,478790,Wind and Walls,The Tallest Man On Earth,avatars.yandex.net/get-music-content/42108/33194e95.a.478790-1/1000x1000,rock,2012.0,comfortable,data/audios/4227319.mp3,data/lyrics/4227319.txt,data/covers/4227319:1000x1000.jpg,Rock,,,,comfortable
31707936,3848298,"Baby, It's Cold Outside",Caroline Pennell,avatars.yandex.net/get-music-content/98892/c7d01f9b.a.3848298-1/1000x1000,,2016.0,comfortable,data/audios/31707936.mp3,,data/covers/31707936:1000x1000.jpg,,,,,comfortable|soulful
46750313,6312514,Your Best American Girl,Mitski,avatars.yandex.net/get-music-content/117546/615550d4.a.6312514-1/1000x1000,alternative,2016.0,comfortable,data/audios/46750313.mp3,data/lyrics/46750313.txt,data/covers/46750313:1000x1000.jpg,Alternative|Indie Pop|Indie Rock|Rock,,,,comfortable
30163817,5417419,Changing Stations,Malinen,avatars.yandex.net/get-music-content/114728/8a495b65.a.5417419-1/1000x1000,tvseries,2016.0,comfortable,data/audios/30163817.mp3,,data/covers/30163817:1000x1000.jpg,Films/Games|Film Scores,,,,comfortable
64519271,10368607,Eternal Summer,The Strokes,avatars.yandex.net/get-music-content/2441215/19a8c417.a.10368607-1/1000x1000,indie,2020.0,comfortable,data/audios/64519271.mp3,data/lyrics/64519271.txt,data/covers/64519271:1000x1000.jpg,Alternative,,,,
10467363,1133867,Everlasting Arms,Vampire Weekend,avatars.yandex.net/get-music-content/49876/fc5b9e4e.a.1133867-1/1000x1000,indie,2013.0,comfortable,data/audios/10467363.mp3,data/lyrics/10467363.txt,data/covers/10467363:1000x1000.jpg,Alternative,,,,
37695990,4774715,About Cats,Commis Voyageur,avatars.yandex.net/get-music-content/118603/168004b7.a.4774715-1/1000x1000,indie,2017.0,comfortable,data/audios/37695990.mp3,,data/covers/37695990:1000x1000.jpg,Alternative,,,,
20195116,12407731,White Whale,Pierce Brothers,avatars.yandex.net/get-music-content/2411511/c2bf2379.a.12407731-1/1000x1000,indie,2015.0,comfortable,data/audios/20195116.mp3,,data/covers/20195116:1000x1000.jpg,Alternative|Singer & Songwriter,,,,
393246,40335,The Plan,Low,avatars.yandex.net/get-music-content/33216/2e560f4b.a.40335-1/1000x1000,indie,1996.0,comfortable,data/audios/393246.mp3,data/lyrics/393246.txt,data/covers/393246:1000x1000.jpg,Pop,,,,comfortable
147378,14289,Kuka keksi rakkauden,Kaija Koo,avatars.yandex.net/get-music-content/38044/020b00ba.a.14289-1/1000x1000,pop,2007.0,comfortable,data/audios/147378.mp3,data/lyrics/147378.txt,data/covers/147378:1000x1000.jpg,Pop,,,,comfortable
35599628,4623751,Super Natural,Turnover,avatars.yandex.net/get-music-content/142001/2bb32816.a.4623751-1/1000x1000,indie,2017.0,comfortable,data/audios/35599628.mp3,data/lyrics/35599628.txt,data/covers/35599628:1000x1000.jpg,Alternative|Indie Rock|Rock|Indie Rock/Rock pop,,,,comfortable|serious
47265259,6406784,Sister,Angel Olsen,avatars.yandex.net/get-music-content/149669/12b4d1e4.a.6406784-1/1000x1000,indie,2016.0,comfortable,data/audios/47265259.mp3,data/lyrics/47265259.txt,data/covers/47265259:1000x1000.jpg,Alternative|Indie Pop|Indie Rock|Singer & Songwriter,,,,
69527535,11645844,Gold Soundz,Pavement,avatars.yandex.net/get-music-content/2386207/6bf2c83a.a.11645844-1/1000x1000,alternative,2010.0,comfortable,data/audios/69527535.mp3,data/lyrics/69527535.txt,data/covers/69527535:1000x1000.jpg,Alternative,,,,
2774898,298151,Comfortably Numb,Pink Floyd,avatars.yandex.net/get-music-content/33216/8654a3d6.a.298151-1/1000x1000,prog,2011.0,comfortable,data/audios/2774898.mp3,data/lyrics/2774898.txt,data/covers/2774898:1000x1000.jpg,Rock,,,,comfortable
354089,35627,Teardrop,Massive Attack,avatars.yandex.net/get-music-content/28589/b060361b.a.35627-1/1000x1000,electronics,1998.0,comfortable|lonely|nostalgic|quiet|sadness|surprise|serious,data/audios/354089.mp3,data/lyrics/354089.txt,data/covers/354089:1000x1000.jpg,Electro,,,,comfortable|lonely|nostalgic|quiet
3954235,445066,Warwick Avenue,The Coverband,avatars.yandex.net/get-music-content/38044/0539b23f.a.445066-1/1000x1000,pop,2008.0,comfortable,data/audios/3954235.mp3,,data/covers/3954235:1000x1000.jpg,Pop,,,,comfortable|passionate
296205,4071223,Why Does My Heart Feel So Bad?,Moby,avatars.yandex.net/get-music-content/98892/d07ed322.a.4071223-3/1000x1000,dance,2017.0,comfortable|inspirational,data/audios/296205.mp3,data/lyrics/296205.txt,data/covers/296205:1000x1000.jpg,Electro,,,,comfortable
23204306,2670913,Everybody's Got to Learn Sometime,Zara James,avatars.yandex.net/get-music-content/42108/0ad584e3.a.2670913-1/1000x1000,electronics,2015.0,comfortable|quiet,data/audios/23204306.mp3,,data/covers/23204306:1000x1000.jpg,Pop,,,,quiet
10339368,8164522,From the Sea,Tide,avatars.yandex.net/get-music-content/108289/ba7b5549.a.8164522-1/1000x1000,dance,2013.0,comfortable,data/audios/10339368.mp3,,data/covers/10339368:1000x1000.jpg,Alternative,,,,comfortable
28060067,3350801,Winter,Birdy,avatars.yandex.net/get-music-content/38044/9acccb46.a.3350801-2/1000x1000,indie,2016.0,comfortable,data/audios/28060067.mp3,data/lyrics/28060067.txt,data/covers/28060067:1000x1000.jpg,Alternative|Pop,,,,comfortable|soulful
37901417,10632682,Winter Song,Sara Bareilles,avatars.yandex.net/get-music-content/3334966/4acb6062.a.10632682-1/1000x1000,foreignbard,2017.0,comfortable,data/audios/37901417.mp3,data/lyrics/37901417.txt,data/covers/37901417:1000x1000.jpg,Pop,,,,comfortable|soulful
59371567,9092920,Eyes Off You,M-22,avatars.yandex.net/get-music-content/2383988/aad700dc.a.9092920-1/1000x1000,films,2019.0,comfortable,data/audios/59371567.mp3,,data/covers/59371567:1000x1000.jpg,Films/Games|Film Scores,,,,
28388137,5796636,Give Me Your Love,Sigala,avatars.yandex.net/get-music-content/163479/aa541fcc.a.5796636-1/1000x1000,dance,2018.0,comfortable,data/audios/28388137.mp3,,data/covers/28388137:1000x1000.jpg,Dance|Pop,,,,
58515178,8888343,Nothing Else (When I Think Of You),Joe Stone,avatars.yandex.net/get-music-content/2390047/12a30efe.a.8888343-1/1000x1000,dance,2019.0,comfortable,data/audios/58515178.mp3,,data/covers/58515178:1000x1000.jpg,Dance,,,,
44525213,5975244,So Close,NOTD,avatars.yandex.net/get-music-content/139444/9d7860b0.a.5975244-1/1000x1000,dance,2018.0,comfortable,data/audios/44525213.mp3,,data/covers/44525213:1000x1000.jpg,Dance,,,,
37285536,5063491,S.L.U.T.,Bea Miller,avatars.yandex.net/get-music-content/119639/26fa0b98.a.5063491-2/1000x1000,pop,2018.0,comfortable,data/audios/37285536.mp3,,data/covers/37285536:1000x1000.jpg,Pop,,,,comfortable|happy
65365004,10572402,Freak Like Me,Tobtok,avatars.yandex.net/get-music-content/3334966/18b3361a.a.10572402-1/1000x1000,dance,2020.0,comfortable,data/audios/65365004.mp3,,data/covers/65365004:1000x1000.jpg,Electro|Techno/House|Dance,,,,
28222194,3989662,Sucker for Your Love,Michael Canitrot,avatars.yandex.net/get-music-content/113160/e91f00e5.a.3989662-1/1000x1000,dance,2016.0,comfortable,data/audios/28222194.mp3,data/lyrics/28222194.txt,data/covers/28222194:1000x1000.jpg,Electro,,,,
49231472,6746313,Teenage Crime,Yves V,avatars.yandex.net/get-music-content/108289/c5ed6c4a.a.6746313-1/1000x1000,dance,2019.0,comfortable,data/audios/49231472.mp3,data/lyrics/49231472.txt,data/covers/49231472:1000x1000.jpg,Dance,,,,
35951249,9105848,Almost Home,Sultan + Shepard,avatars.yandex.net/get-music-content/2383988/3d540d4c.a.9105848-1/1000x1000,dance,2019.0,comfortable,data/audios/35951249.mp3,data/lyrics/35951249.txt,data/covers/35951249:1000x1000.jpg,Dance,,,,comfortable|soulful
63213721,10037000,Hold On,MOGUAI,avatars.yandex.net/get-music-content/2399641/3457f589.a.10037000-1/1000x1000,dance,2020.0,comfortable,data/audios/63213721.mp3,data/lyrics/63213721.txt,data/covers/63213721:1000x1000.jpg,Dance,,,,comfortable
51042641,7686817,Hold Me Back,Autograf,avatars.yandex.net/get-music-content/103235/8c5813ae.a.7686817-1/1000x1000,dance,2019.0,comfortable,data/audios/51042641.mp3,,data/covers/51042641:1000x1000.jpg,Dance,,,,comfortable|soulful
42034145,5537972,Playinwitme,KYLE,avatars.yandex.net/get-music-content/163479/f6d83fa4.a.5537972-1/1000x1000,dance,2018.0,comfortable,data/audios/42034145.mp3,data/lyrics/42034145.txt,data/covers/42034145:1000x1000.jpg,Rap/Hip Hop,,,,
649284,5500933,Virtual Insanity,Jamiroquai,avatars.yandex.net/get-music-content/149669/3f73c52e.a.5500933-1/1000x1000,pop,2006.0,comfortable,data/audios/649284.mp3,data/lyrics/649284.txt,data/covers/649284:1000x1000.jpg,Pop,,,,
25625078,3107020,Sax,Fleur East,avatars.yandex.net/get-music-content/114728/fb7114d5.a.3107020-2/1000x1000,pop,2015.0,comfortable|surprise,data/audios/25625078.mp3,,data/covers/25625078:1000x1000.jpg,Pop,,,,surprise|happy
45777419,6151387,Loaded Gun,Joe Stone,avatars.yandex.net/get-music-content/108289/059cfa67.a.6151387-1/1000x1000,dance,2018.0,comfortable,data/audios/45777419.mp3,data/lyrics/45777419.txt,data/covers/45777419:1000x1000.jpg,Dance,,,,
41389779,5419962,Casually,Alyx Ander,avatars.yandex.net/get-music-content/114728/d34878d5.a.5419962-1/1000x1000,house,2018.0,comfortable,data/audios/41389779.mp3,,data/covers/41389779:1000x1000.jpg,Dance,,,,comfortable|sweet
45209490,6270703,Where Are You?,Sultan + Shepard,avatars.yandex.net/get-music-content/108289/a3fcfeb4.a.6270703-1/1000x1000,dance,2018.0,comfortable,data/audios/45209490.mp3,,data/covers/45209490:1000x1000.jpg,Electro|Dance,,,,comfortable|joy
38870992,5198117,Back to Us,Don Diablo,avatars.yandex.net/get-music-content/98892/83239c9c.a.5198117-1/1000x1000,house,2018.0,comfortable|surprise,data/audios/38870992.mp3,data/lyrics/38870992.txt,data/covers/38870992:1000x1000.jpg,Electro|Techno/House,,,,comfortable|happy
37009179,4700203,Only When We're Naked,Zak Abel,avatars.yandex.net/get-music-content/139444/a4056f56.a.4700203-1/1000x1000,rnb,2017.0,comfortable,data/audios/37009179.mp3,data/lyrics/37009179.txt,data/covers/37009179:1000x1000.jpg,Electro|R&B,,,,comfortable|soulful
21052522,2988395,Won't Look Back,Duke Dumont,avatars.yandex.net/get-music-content/28589/d7342ed4.a.2988395-1/1000x1000,electronics,2015.0,comfortable,data/audios/21052522.mp3,,data/covers/21052522:1000x1000.jpg,Dance,,,,comfortable
25182567,2963544,This Is Your Life,Robin Schulz,avatars.yandex.net/get-music-content/41288/c7ae85c7.a.2963544-1/1000x1000,dance,2015.0,comfortable,data/audios/25182567.mp3,data/lyrics/25182567.txt,data/covers/25182567:1000x1000.jpg,Dance,,,,comfortable|soulful
27293993,3265854,Nothing Like This,Blonde,avatars.yandex.net/get-music-content/41288/d67a9017.a.3265854-1/1000x1000,dance,2016.0,comfortable,data/audios/27293993.mp3,,data/covers/27293993:1000x1000.jpg,Electro|Dance,,,,comfortable|inspirational
41497145,5465089,Dancing,Friction,avatars.yandex.net/get-music-content/117546/35beca08.a.5465089-1/1000x1000,dnb,2018.0,comfortable,data/audios/41497145.mp3,,data/covers/41497145:1000x1000.jpg,Dance,,,,
16514403,5636370,My Love,Route 94,avatars.yandex.net/get-music-content/192707/8adb4bb3.a.5636370-1/1000x1000,dance,2014.0,comfortable,data/audios/16514403.mp3,,data/covers/16514403:1000x1000.jpg,Alternative,,,,comfortable
35452133,5796636,Came Here for Love,Sigala,avatars.yandex.net/get-music-content/163479/aa541fcc.a.5796636-1/1000x1000,dance,2018.0,comfortable,data/audios/35452133.mp3,,data/covers/35452133:1000x1000.jpg,Electro|Techno/House|Dance,,,,comfortable|joy
43075392,7606193,So Real (Warriors),Too Many Zooz,avatars.yandex.net/get-music-content/95061/545a0127.a.7606193-1/1000x1000,pop,2018.0,comfortable,data/audios/43075392.mp3,,data/covers/43075392:1000x1000.jpg,Dance,,,,
67834570,11180386,Only You,Joe Stone,avatars.yandex.net/get-music-content/3334966/4858dde8.a.11180386-1/1000x1000,dance,2020.0,comfortable,data/audios/67834570.mp3,data/lyrics/67834570.txt,data/covers/67834570:1000x1000.jpg,Dance,,,,
42150579,5556712,Picture,Karen Harding,avatars.yandex.net/get-music-content/114728/90d823ad.a.5556712-1/1000x1000,dance,2018.0,comfortable,data/audios/42150579.mp3,,data/covers/42150579:1000x1000.jpg,Dance|Pop,,,,
60716256,12727159,Don’t Need Love,220 KID,avatars.yandex.net/get-music-content/3226792/3d161bcb.a.12727159-1/1000x1000,pop,2020.0,comfortable,data/audios/60716256.mp3,,data/covers/60716256:1000x1000.jpg,Dance,,,,
41689446,5745465,Don't Wreck My Holiday,Black Saint,avatars.yandex.net/get-music-content/163479/91169d3d.a.5745465-1/1000x1000,dance,2018.0,comfortable,data/audios/41689446.mp3,data/lyrics/41689446.txt,data/covers/41689446:1000x1000.jpg,Dance,,,,
26731558,3252516,This Ain't Over,Alex Newell,avatars.yandex.net/get-music-content/41288/1fbf1450.a.3252516-1/1000x1000,dance,2016.0,comfortable,data/audios/26731558.mp3,,data/covers/26731558:1000x1000.jpg,Dance,,,,
37767576,4795413,"Baby, You Make Me Crazy",Sam Smith,avatars.yandex.net/get-music-content/103235/8b9a55fc.a.4795413-2/1000x1000,pop,2017.0,comfortable,data/audios/37767576.mp3,data/lyrics/37767576.txt,data/covers/37767576:1000x1000.jpg,Pop,,,,comfortable|passionate
16303724,3060183,Money On My Mind,Sam Smith,avatars.yandex.net/get-music-content/41288/15166f02.a.3060183-1/1000x1000,pop,2015.0,comfortable,data/audios/16303724.mp3,,data/covers/16303724:1000x1000.jpg,Pop,,,,comfortable
25625764,3028225,Firestone,Kygo,avatars.yandex.net/get-music-content/28589/c969eb4a.a.3028225-2/1000x1000,pop,2015.0,comfortable,data/audios/25625764.mp3,data/lyrics/25625764.txt,data/covers/25625764:1000x1000.jpg,Dance|Pop,,,,comfortable
24799902,2906595,No Rights No Wrongs,Jess Glynne,avatars.yandex.net/get-music-content/42108/8b51b700.a.2906595-7/1000x1000,pop,2015.0,comfortable,data/audios/24799902.mp3,,data/covers/24799902:1000x1000.jpg,Pop,,,,
43228825,5745471,No Drama,James Hype,avatars.yandex.net/get-music-content/175191/2aae3b67.a.5745471-1/1000x1000,dance,2018.0,comfortable,data/audios/43228825.mp3,,data/covers/43228825:1000x1000.jpg,Dance,,,,
42850152,5678822,Sunday Morning,Matoma,avatars.yandex.net/get-music-content/114728/ba56d993.a.5678822-1/1000x1000,dance,2018.0,comfortable,data/audios/42850152.mp3,,data/covers/42850152:1000x1000.jpg,Dance,,,,
25889245,3066799,September,Throttle,avatars.yandex.net/get-music-content/32236/69dd8871.a.3066799-1/1000x1000,dance,2015.0,comfortable,data/audios/25889245.mp3,data/lyrics/25889245.txt,data/covers/25889245:1000x1000.jpg,Dance,,,,
24606707,2874538,Be Honest,R.LUM.R,avatars.yandex.net/get-music-content/42108/92b9fbdd.a.2874538-1/1000x1000,electronics,2015.0,comfortable,data/audios/24606707.mp3,data/lyrics/24606707.txt,data/covers/24606707:1000x1000.jpg,Alternative|Rock|Indie Rock/Rock pop,,,,
78094551,13922752,Neon Boulevard,Redondo,avatars.yandex.net/get-music-content/4304260/5244e719.a.13922752-1/1000x1000,dance,2021.0,comfortable,data/audios/78094551.mp3,,data/covers/78094551:1000x1000.jpg,Electro|Techno/House|Dance,,,,
77636140,13782000,Problems,Don Diablo,avatars.yandex.net/get-music-content/3927581/5cedba4e.a.13782000-1/1000x1000,dance,2021.0,comfortable,data/audios/77636140.mp3,,data/covers/77636140:1000x1000.jpg,Dance,,,,
16849401,1848611,Be Not So Fearful,A.C. Newman,avatars.yandex.net/get-music-content/33216/e0999ea8.a.1848611-1/1000x1000,soundtrack,2014.0,comfortable,data/audios/16849401.mp3,data/lyrics/16849401.txt,data/covers/16849401:1000x1000.jpg,Films/Games|Film Scores,,,,comfortable
25109882,2953297,Терминал,L'One,avatars.yandex.net/get-music-content/33216/9bdc7b7b.a.2953297-1/1000x1000,rusrap,2015.0,comfortable,data/audios/25109882.mp3,data/lyrics/25109882.txt,data/covers/25109882:1000x1000.jpg,Rap/Hip Hop,,,,comfortable
44853406,6016530,Damina,Mgzavrebi,avatars.yandex.net/get-music-content/117546/d8572172.a.6016530-1/1000x1000,local-indie,2018.0,comfortable|sweet|funny,data/audios/44853406.mp3,,data/covers/44853406:1000x1000.jpg,Pop,,,,comfortable|sweet
45292068,6080369,Freakin' Out On the Interstate,Briston Maroney,avatars.yandex.net/get-music-content/193823/19451d84.a.6080369-1/1000x1000,alternative,2018.0,comfortable,data/audios/45292068.mp3,,data/covers/45292068:1000x1000.jpg,Alternative,,,,
45292070,6080369,Rose,Briston Maroney,avatars.yandex.net/get-music-content/193823/19451d84.a.6080369-1/1000x1000,alternative,2018.0,comfortable,data/audios/45292070.mp3,data/lyrics/45292070.txt,data/covers/45292070:1000x1000.jpg,Alternative,,,,comfortable
44853407,6016530,Ananke,Mgzavrebi,avatars.yandex.net/get-music-content/117546/d8572172.a.6016530-1/1000x1000,local-indie,2018.0,comfortable,data/audios/44853407.mp3,,data/covers/44853407:1000x1000.jpg,Pop,,,,comfortable
44853410,6016530,Geo,Mgzavrebi,avatars.yandex.net/get-music-content/117546/d8572172.a.6016530-1/1000x1000,local-indie,2018.0,comfortable,data/audios/44853410.mp3,,data/covers/44853410:1000x1000.jpg,Pop,,,,comfortable|sweet
21307877,3245043,Dust It Off,The Dø,avatars.yandex.net/get-music-content/33216/92526847.a.3245043-2/1000x1000,alternative,2015.0,comfortable,data/audios/21307877.mp3,data/lyrics/21307877.txt,data/covers/21307877:1000x1000.jpg,Alternative|Rock|Indie Rock/Rock pop,,,,comfortable
55860818,8214372,Bang Bang,AnnenMayKantereit,avatars.yandex.net/get-music-content/118603/ce955408.a.8214372-1/1000x1000,rock,2019.0,comfortable,data/audios/55860818.mp3,,data/covers/55860818:1000x1000.jpg,Rock,,,,comfortable|lonely
50653896,7011798,Непокорённый дух,Drummatix,avatars.yandex.net/get-music-content/176019/ce2be394.a.7011798-1/1000x1000,folkrock,2019.0,comfortable|wary,data/audios/50653896.mp3,,data/covers/50653896:1000x1000.jpg,Folk,,,,comfortable|wary
53447834,7637767,Bad Liar – Stripped,Imagine Dragons,avatars.yandex.net/get-music-content/113160/27c768e1.a.7637767-1/1000x1000,rock,2019.0,comfortable,data/audios/53447834.mp3,data/lyrics/53447834.txt,data/covers/53447834:1000x1000.jpg,Alternative,,,,comfortable|soulful
576967,61688,Boulevard of Broken Dreams,Green Day,avatars.yandex.net/get-music-content/41288/28962528.a.61688-1/1000x1000,punk,2010.0,comfortable|happy|surprise,data/audios/576967.mp3,data/lyrics/576967.txt,data/covers/576967:1000x1000.jpg,Alternative,,,,comfortable|surprise
